protein	p-value	q-value	adj. p-value	LB+NL+	LB-NL+	LB-NL-
INPP1	0.640725397215065	0.454220502665948	0.819484315555602	-0.0598305055685078	0.0306524973490519	0.0291780082194559
PSMB7	0.640818480979524	0.454220502665948	0.819484315555602	-0.0259708797851761	-0.0440216080893027	0.0699924878744788
EEF1B2	0.641412183623537	0.454288241273249	0.819606526521233	0.00575124825768215	-0.0694371216347217	0.0636858733770396
OPA3	0.64166148810437	0.454288241273249	0.819606526521233	-0.0239711856596663	-0.015060132562098	0.0390313182217643
COPS2	0.64174388846752	0.454288241273249	0.819606526521233	0.0158624225097653	-0.0089730903626067	-0.00688933214715862
TSG101	0.642054000577206	0.454311944430879	0.819649290698087	-4.03094192530269e-05	0.0309484218191804	-0.0309081123999274
PPP2R4	0.643506195612211	0.455143407295665	0.821149378810931	0.035550585353114	-0.0270300080697626	-0.00852057728335132
REEP1	0.644889702731655	0.455731860030488	0.822211038916107	-0.00796939755260807	-0.0429925429326529	0.050961940485261
PRUNE	0.645090768860218	0.455731860030488	0.822211038916107	0.093210493535803	-0.0128580846874664	-0.0803524088483365
MOCS1	0.645467429545673	0.455731860030488	0.822211038916107	-0.0479007588468325	0.00114885853515017	0.0467519003116823
CSNK2A2	0.645701324113151	0.455731860030488	0.822211038916107	-0.0650386173784682	0.024832157000857	0.0402064603776112
BASP1	0.645856150191944	0.455731860030488	0.822211038916107	-0.0294606550190468	-0.0342031743698528	0.0636638293888996
GAK	0.646353796251741	0.455731860030488	0.822211038916107	0.0657209075565027	-0.0916610739254687	0.0259401663689661
CORO2B	0.646527345758935	0.455731860030488	0.822211038916107	-0.0411918139752619	0.0264288505711723	0.0147629634040896
MAPT	0.646558123751107	0.455731860030488	0.822211038916107	-0.00743322217002333	0.0570429942536261	-0.0496097720836028
HTT	0.647592007883678	0.456191326761285	0.823039988241816	-0.0228617711138993	-0.0392913557379787	0.0621531268518779
GLRX	0.64776552567665	0.456191326761285	0.823039988241816	0.0425964994614202	-0.046404244790609	0.00380774532918879
DDC	0.64810888839513	0.456237499104989	0.823123290319233	-0.215811983771954	0.23545858888882	-0.0196466051168663
PTPMT1	0.649284925452539	0.456869543446027	0.824263596450674	-0.0567872773145739	0.0320567928645136	0.0247304844500604
PABPC1L2A	0.64958439844412	0.456884515990759	0.824290609246222	0.0236721921694718	0.0509914565156162	-0.074663648685088
ADPRHL2	0.650701546552255	0.457474340470806	0.825354744192778	-0.0556690224517601	0.00854834014191823	0.0471206823098419
FAM136A	0.651542688216826	0.457869697468189	0.826068029604817	0.0531721260495355	-0.000178081110320949	-0.0529940449392145
CEP170	0.652558865945848	0.458387669729574	0.827002531992108	-0.0439738112283881	-0.0265998161020416	0.0705736273304297
TRIM25	0.654251558383528	0.459314643579396	0.828674936752353	-0.00861332538099487	0.048286505669545	-0.0396731802885501
SLC25A14	0.654437850827036	0.459314643579396	0.828674936752353	-0.0166745721478603	-0.0110191644939179	0.0276937366417782
OLA1	0.65475903248429	0.459343762914782	0.828727472554871	0.00155267946948466	-0.0203799123700264	0.0188272329005418
DECR1	0.655156117898219	0.459426084644184	0.828875993737158	0.0183988892241234	0.0163396430851814	-0.0347385323093048
SLC4A4	0.655781732124315	0.459538836159026	0.829079414977339	-0.0515695515036645	0.0408000367665753	0.0107695147370893
PRKAG1	0.655876526731989	0.459538836159026	0.829079414977339	0.0528636909209007	0.0128279930301217	-0.0656916839510223
ATP5EP2	0.656661183761633	0.459869638469804	0.829676233711062	-0.0136498095423024	0.0487913989527533	-0.0351415894104509
BAG5	0.656908688587969	0.459869638469804	0.829676233711062	-0.0283681009922343	-0.0123159896289189	0.0406840906211532
RAB5C	0.657713919125547	0.460108942414911	0.830107975185775	-0.0280629030751054	0.0168628909961311	0.0112000120789744
SFXN4	0.658003137544029	0.460108942414911	0.830107975185775	-0.182130834214161	0.13157116391996	0.0505596702942006
UBE2M	0.658171203717046	0.460108942414911	0.830107975185775	-0.0141859779090141	0.0305279329542644	-0.0163419550452503
HSD17B10	0.65860208510151	0.460108942414911	0.830107975185775	-0.0182488883807833	0.00171421900849247	0.0165346693722909
C1QB	0.658651316119392	0.460108942414911	0.830107975185775	-0.0557610114263109	0.0866167473015747	-0.0308557358752638
LTF	0.659788969646852	0.460250961584993	0.830364199820522	0.14380636873019	-0.109176875709974	-0.0346294930202159
MX1	0.660161963693872	0.460250961584993	0.830364199820522	-0.032726139638545	-0.178984489206776	0.211710628845321
C2orf43	0.660288000659154	0.460250961584993	0.830364199820522	0.105966764527416	-0.146570330648419	0.0406035661210031
HADHB	0.660301428312472	0.460250961584993	0.830364199820522	0.0124531740525523	0.0187338896136381	-0.0311870636661904
ATP6V1C1	0.661375402746812	0.460250961584993	0.830364199820522	0.0139483508365829	0.0118864752833942	-0.0258348261199771
ABHD11	0.661496503692716	0.460250961584993	0.830364199820522	-0.0430652889684856	0.0241647302237094	0.0189005587447763
PTPRD	0.661533064650236	0.460250961584993	0.830364199820522	0.0138713726891838	0.0444205046928099	-0.0582918773819937
ETFB	0.661621738202303	0.460250961584993	0.830364199820522	-0.0181041259209649	-0.0100137889341003	0.0281179148550652
PCDH1	0.661840792820641	0.460250961584993	0.830364199820522	0.0485280296629562	-0.10497290034762	0.0564448706846636
NCSTN	0.662104438625756	0.460250961584993	0.830364199820522	0.0572268381783325	-0.0452024318281852	-0.0120244063501473
EEF1G	0.662175100818557	0.460250961584993	0.830364199820522	-0.0237912221686443	-0.0342163709246064	0.0580075930932507
GBP1	0.662257138017003	0.460250961584993	0.830364199820522	-0.120883379219449	0.0567662010886471	0.0641171781308017
DDRGK1	0.662497795604359	0.460250961584993	0.830364199820522	-0.0484471017468067	0.0441030317039097	0.00434407004289694
PRPF8	0.663526359452873	0.460556016328512	0.830914565944976	-0.0343265935741868	0.0616799984604169	-0.0273534048862301
PYGB	0.663550174930541	0.460556016328512	0.830914565944976	-0.0286487813579623	0.0396631037603177	-0.0110143224023554
RAB28	0.663778190209841	0.460556016328512	0.830914565944976	-0.0627097378239752	0.0431365493197123	0.0195731885042629
CFL1	0.664084885894229	0.460574232709744	0.830947431125254	0.0214902844781545	-0.00730428703273713	-0.0141859974454173
RABGEF1	0.664684828875239	0.460795728711191	0.831347044304489	-0.064402674442027	-0.0130459284232729	0.0774486028652999
ACAT2	0.666076769115034	0.461565861766958	0.832736483918922	0.0106453334057312	0.0350066038752954	-0.0456519372810266
ACTR1A	0.667377067251512	0.462271867488057	0.83401022786429	0.0115434593432254	-0.019064397283695	0.00752093794046959
APBB1	0.668165638081394	0.462529417960815	0.834474888908102	-0.0274292617235731	-0.0258729631134015	0.0533022248369745
PSMD1	0.668312153688467	0.462529417960815	0.834474888908102	-0.0299170871722322	0.0237831024512446	0.00613398472098768
MMAB	0.668938742048611	0.462743977480223	0.834861987596681	-0.0950600779772484	0.00816764008534976	0.0868924378918987
GABRB1	0.669185697111751	0.462743977480223	0.834861987596681	-0.0192078144253768	0.070818729221334	-0.0516109147959572
MBOAT7	0.669544502914155	0.462797230809452	0.834958064871482	-0.0541117175459503	0.0205788793761848	0.0335328381697654
SETD7	0.669997855171358	0.462915763487352	0.835171916227486	-0.0466958297808427	0.0380652416519458	0.00863058812889694
KIAA0513	0.670958358704728	0.463384450722443	0.836017500774647	-0.0148090395033648	-0.0426072306400463	0.0574162701434111
SDHB	0.672145804822953	0.46384268537842	0.836844227246069	0.0135749797478076	-0.0250838308913054	0.0115088511434977
RDH13	0.672238540076005	0.46384268537842	0.836844227246069	-0.0692395998183438	-0.00628452647346222	0.0755241262918061
MUT	0.672731102991581	0.46384268537842	0.836844227246069	0.0286347762343324	-0.0338201352151244	0.00518535898079207
REEP6	0.672751585993971	0.46384268537842	0.836844227246069	-0.0266369330353572	0.0784678977865121	-0.0518309647511548
GNG3	0.675787133792767	0.465493067110143	0.839821772151877	-0.064392942119235	0.0437774995927828	0.0206154425264522
TRAPPC10	0.676030385493004	0.465493067110143	0.839821772151877	-0.0323979794768152	0.0106648684957897	0.0217331109810255
RPL27	0.676268905237613	0.465493067110143	0.839821772151877	0.0357711073189342	-0.0288793459003044	-0.00689176141862981
RPL26L1	0.676921654408647	0.465493067110143	0.839821772151877	-0.0695486468277682	0.0175372820755994	0.0520113647521688
SFXN3	0.677557875649804	0.465493067110143	0.839821772151877	0.0341707922464444	-0.0166929040350395	-0.0174778882114049
RAB3B	0.678049117242991	0.465493067110143	0.839821772151877	-0.0576342746723585	0.0755259471606376	-0.0178916724882791
COPS3	0.678167236148102	0.465493067110143	0.839821772151877	0.0165552774217699	0.0036979685991332	-0.0202532460209031
H3F3A	0.678197414245183	0.465493067110143	0.839821772151877	-0.0382462045613231	0.148463446144485	-0.110217241583162
TLN2	0.678311934256579	0.465493067110143	0.839821772151877	0.000634546488795122	-0.0203783941219452	0.0197438476331501
TUBGCP2	0.678321774140818	0.465493067110143	0.839821772151877	-0.0168437977228633	-0.00361016896292811	0.0204539666857914
USP46	0.67851066835965	0.465493067110143	0.839821772151877	0.0766870356055598	-0.0733215823941516	-0.00336545321140821
ISOC2	0.678643990812068	0.465493067110143	0.839821772151877	-0.00907484745313106	-0.0359095178956522	0.0449843653487833
SBSN	0.678829950828128	0.465493067110143	0.839821772151877	0.0126735626140748	-0.263328786930567	0.250655224316492
TSC2	0.679690759641399	0.465887378241861	0.84053317065986	0.0618221826050419	-0.0681632762429936	0.00634109363795166
NDUFB8	0.680112826697312	0.465887378241861	0.84053317065986	0.0329384546739874	-0.000177186108195591	-0.0327612685657918
SCIN	0.680346122939667	0.465887378241861	0.84053317065986	0.0469285036431266	0.0534478800397364	-0.100376383682863
PGK1	0.68119210595521	0.465887378241861	0.84053317065986	0.0237016444093898	-0.0100573089668091	-0.0136443354425807
DNAJA2	0.681194785546175	0.465887378241861	0.84053317065986	0.0125923859174018	0.0124397361347197	-0.0250321220521215
MME	0.681705130334697	0.465887378241861	0.84053317065986	0.0623707771807579	-0.00874730070339273	-0.0536234764773652
AMER2	0.681969613987105	0.465887378241861	0.84053317065986	-0.00902410585627286	0.141361671121539	-0.132337565265266
SLC6A1	0.682019565817694	0.465887378241861	0.84053317065986	0.0618645187807794	-0.0430032670183041	-0.0188612517624753
EPS15	0.682224496533757	0.465887378241861	0.84053317065986	-0.0531024252645722	0.0276728718105438	0.0254295534540284
TSC1	0.682241739938226	0.465887378241861	0.84053317065986	-0.0554428036831762	-0.0104599501883309	0.0659027538715071
ISCU	0.683322350761968	0.46634268197087	0.841354609283937	-0.020750677185335	-0.0308495687831786	0.0516002459685136
SYT3	0.683476390329543	0.46634268197087	0.841354609283937	0.135289966643433	-0.101087063501202	-0.0342029031422306
NDUFS7	0.684075383793619	0.466557547489005	0.841742260041733	0.0446457382615072	-0.0107525817798224	-0.0338931564816849
RNASET2	0.684922227538974	0.46694120491377	0.842434437608128	-0.0289313459432206	0.0220843166053357	0.00684702933788488
SLC1A3	0.685549102030502	0.466985547873933	0.84251443919358	-0.0356889351916687	0.0583870319267799	-0.0226980967351112
UBXN6	0.685555961152792	0.466985547873933	0.84251443919358	-0.0186136397564357	-0.0115246913224069	0.0301383310788426
RPL30	0.686001056529724	0.467095002028172	0.842711911483239	-0.0386105662278182	0.0614050127206971	-0.0227944464928789
CNDP1	0.686569575992413	0.467288369533581	0.84306077648799	0.0780923778640437	0.0420414699920392	-0.120133847856083
ANKS1B	0.687783091795762	0.467785218613566	0.843957169376149	-0.0534259256790078	-0.0301820815595673	0.0836080072385752
STK39	0.687869241999123	0.467785218613566	0.843957169376149	0.0356936578273684	-0.0066283583552005	-0.0290652994721679
OSBPL10	0.690289536931207	0.469236838301152	0.846576116691708	0.0507461097347764	0.0161023530732068	-0.0668484628079832
GCDH	0.691996185076084	0.469779207099319	0.847554634219507	0.0337054250931312	-0.067596493280819	0.0338910681876877
VCP	0.692022017251423	0.469779207099319	0.847554634219507	-0.00341245775171289	0.0149122357029074	-0.0114997779511945
FH	0.692128791792956	0.469779207099319	0.847554634219507	-0.014969048550931	-0.00834746280483557	0.0233165113557666
TPM4	0.692642180729164	0.469779207099319	0.847554634219507	0.024322006303739	0.00492342021180613	-0.0292454265155452
MMGT1	0.692655595442285	0.469779207099319	0.847554634219507	0.0891859555212819	-0.0712549375805908	-0.0179310179406912
LMAN2	0.692922955439998	0.469779207099319	0.847554634219507	0.0444670348886262	0.0137770744994826	-0.0582441093881088
BLVRA	0.693089732944268	0.469779207099319	0.847554634219507	0.000247876119943215	0.0373929820097261	-0.0376408581296693
AGPAT3	0.694437538008281	0.470339782366509	0.848565999044421	0.0330780268041773	-0.121470511515855	0.0883924847116776
CYFIP1	0.694519378190738	0.470339782366509	0.848565999044421	0.0149765783098551	0.030629242516653	-0.0456058208265081
PTPRE	0.694775941168331	0.470339782366509	0.848565999044421	0.0413207438867007	-0.0221287600749591	-0.0191919838117416
CC2D1A	0.69589376703895	0.470872001591514	0.849526205166269	0.0325792898831903	0.0256054514239994	-0.0581847413071897
HCN4	0.69613554712916	0.470872001591514	0.849526205166269	0.136006902806104	0.13516828948351	-0.271175192289614
FLNC	0.696734229660092	0.471082934566556	0.849906761005703	0.148182541698876	-0.245538425414835	0.0973558837159584
SMAP1	0.697917262764522	0.471422362060482	0.850519140909093	-0.0231927360697841	0.0470086845851071	-0.0238159485153229
GCLC	0.698022571164594	0.471422362060482	0.850519140909093	0.0243220161437036	-0.0120811944393121	-0.0122408217043915
RPL28	0.698097384640876	0.471422362060482	0.850519140909093	-0.0451837214048741	0.0454477989077059	-0.000264077502831715
DYNC1H1	0.698990124011086	0.471831215828227	0.851256776590567	0.000172142579507059	0.0197991322760314	-0.0199712748555384
AMPD3	0.699539442099942	0.471948171602107	0.851467782966865	-0.00845932440642298	0.0672831872068038	-0.0588238628003808
PITPNA	0.699738120662948	0.471948171602107	0.851467782966865	-0.0303862423769506	0.0068887049037036	0.023497537473247
CNTN2	0.70021751223908	0.472011121226368	0.851581353863488	-0.0497147304353808	0.0526533878387598	-0.00293865740337897
HHATL	0.7004062637075	0.472011121226368	0.851581353863488	0.0651105838311581	-0.0922760443380478	0.0271654605068898
YES1	0.701187338361412	0.47212470093792	0.851786269299133	0.0237014105452954	0.0861604939225923	-0.109861904467888
DNAJA1	0.701372292146391	0.47212470093792	0.851786269299133	-0.0310714128693966	0.0404807387821171	-0.00940932591272053
AVL9	0.701437224802526	0.47212470093792	0.851786269299133	-0.0113916011313587	-0.0445188798284438	0.0559104809598025
RPS3A	0.702364771612448	0.472489761569143	0.852444895362372	-0.0319766206512351	0.0339755997565762	-0.00199897910534104
HERC2	0.702662955945791	0.472489761569143	0.852444895362372	0.0457602847212047	0.020127776493005	-0.0658880612142096
ATP5H	0.70284268625389	0.472489761569143	0.852444895362372	-0.0111554406256657	-0.018872103007183	0.0300275436328486
MPP1	0.703664964505618	0.472848989934378	0.853092999112171	-0.0568110620158934	0.0284407533636166	0.0283703086522769
EHD2	0.705047279431006	0.473583422278911	0.854418029100137	0.0618193094326614	-0.0142455696085773	-0.0475737398240841
H1FX	0.705334626790055	0.473583422278911	0.854418029100137	-0.0613521002436991	0.098640949957499	-0.0372888497137999
PEPD	0.706115771781096	0.473744876643293	0.854709317843186	0.0326626437669357	-0.0313962093179627	-0.00126643444897306
KLHL1	0.706171550757739	0.473744876643293	0.854709317843186	0.028541430207527	-0.0411854247283989	0.0126439945208719
ITPR2	0.706440472290909	0.473744876643293	0.854709317843186	0.0296043507027107	0.0219331011271523	-0.051537451829863
MTCH2	0.708156036833262	0.47470151370729	0.856435239647737	0.0185466926797407	-0.0450346549184787	0.026487962238738
NDUFB10	0.710256461672481	0.475613822588709	0.85808118652789	0.0233566252495328	0.00658697902513864	-0.0299436042746714
TMX4	0.710618697150594	0.475613822588709	0.85808118652789	-0.000965649775196462	-0.0391396894817333	0.0401053392569297
RPL14	0.710739916575529	0.475613822588709	0.85808118652789	-0.0155647156942171	0.0451789377122785	-0.0296142220180614
NUDC	0.710877383692532	0.475613822588709	0.85808118652789	-0.0150749615731034	-0.0468881666556248	0.0619631282287282
CNTNAP1	0.71096500604994	0.475613822588709	0.85808118652789	-0.00246598066337014	-0.0220146972170448	0.0244806778804149
COX17	0.713754759191582	0.477285668316954	0.861097455816229	-0.0522331187600738	0.0208547914229731	0.0313783273371008
SNX4	0.714844306438256	0.477819693302996	0.862060919811377	-0.0380149621051722	-0.0228692232083708	0.060884185313543
PTRHD1	0.715991198812395	0.47839159908259	0.863092726640003	-0.0264660473198548	0.0421779650389304	-0.0157119177190756
SORBS1	0.71686235765534	0.478778882470891	0.863791446007634	-0.0407210288606246	0.0567312374367111	-0.0160102085760865
NDUFA9	0.717263014669861	0.478851739414474	0.863922891246666	0.0263949536840951	-0.0112835535703849	-0.0151114001137102
ACP2	0.718765365439076	0.479540770695386	0.865166010666243	-0.0572883303390164	0.0388543001913699	0.0184340301476465
PSMA3	0.71887908142433	0.479540770695386	0.865166010666243	0.0333018886013463	-0.0121305839156647	-0.0211713046856817
TTC7B	0.720715262709271	0.480053591771441	0.866091219515352	0.00829029429039482	-0.0570629885791217	0.0487726942887269
SPR	0.720903173663672	0.480053591771441	0.866091219515352	-0.0212748062778311	0.0171598436733068	0.00411496260452426
NTM	0.72100375328827	0.480053591771441	0.866091219515352	0.0336128022400583	-0.00521474335866359	-0.0283980588813947
ACO2	0.721176692991276	0.480053591771441	0.866091219515352	0.00809111828223624	-0.0243294029160268	0.0162382846337905
CCT2	0.721245613688858	0.480053591771441	0.866091219515352	-0.00379632324648972	-0.010175802257619	0.0139721255041088
DCLK1	0.721401663774515	0.480053591771441	0.866091219515352	-0.00853573705238712	0.0306828298042688	-0.0221470927518817
ATG7	0.721895099079698	0.48018738075456	0.866332595614883	-0.013879040822478	0.0301991458123157	-0.0163201049898377
PIN1	0.722669228759857	0.480350207527819	0.866626360396646	0.00990288178697339	-0.0312205557932297	0.0213176740062563
CETN2	0.722724852021637	0.480350207527819	0.866626360396646	0.0322068962933275	-0.0461834123023617	0.0139765160090343
DDHD2	0.723732624817186	0.480692443034189	0.867243806390497	0.0393011258456671	-0.037946277824248	-0.00135484802141908
CST3	0.723825154641816	0.480692443034189	0.867243806390497	-0.0555495235072616	0.0384767209018813	0.0170728026053803
C2CD2	0.725455003561115	0.481530148546604	0.868755157208987	0.0200681809195149	-0.0390627841947813	0.0189946032752664
HSPA8	0.72567297134399	0.481530148546604	0.868755157208987	-0.0193530851145226	0.00423796569258252	0.0151151194219401
GBF1	0.726323152317967	0.481766931650047	0.869182350693916	-0.0343734149483133	-0.0256055871761969	0.0599790021245102
RPS20	0.727000660072669	0.482021641983171	0.869641887684827	-0.0129337873435117	-0.0456966986397417	0.0586304859832534
CAPZA1	0.727805261798796	0.482085420835734	0.869756954638063	-0.0266093087096001	0.00338427667432122	0.0232250320352789
PDK2	0.727876934687431	0.482085420835734	0.869756954638063	-0.0314091237616505	0.0276652025725219	0.00374392118912863
APEH	0.728355788446667	0.482085420835734	0.869756954638063	-0.00281536599263924	-0.0174266172354995	0.0202419832281387
DNAJA3	0.7284368303759	0.482085420835734	0.869756954638063	-0.0518446030837918	-0.00984638551146897	0.0616909885952608
LSAMP	0.728564549919565	0.482085420835734	0.869756954638063	-0.00132673392974437	-0.0243576970005474	0.0256844309302917
RPA2	0.730133837741609	0.482254862462894	0.870062653643381	0.0261397503627063	0.0613166554206921	-0.0874564057833985
SNX2	0.730452971399965	0.482254862462894	0.870062653643381	0.0100748993284267	0.0244404354609799	-0.0345153347894066
ADCY2	0.730475469579885	0.482254862462894	0.870062653643381	-0.0483188742310509	0.041916329394183	0.0064025448368678
NUMBL	0.730820522631428	0.482254862462894	0.870062653643381	-0.00633377798458598	-0.0177638833092238	0.0240976612938098
SERPINA3	0.730925982740016	0.482254862462894	0.870062653643381	-0.187974796596852	0.0634163171570091	0.124558479439842
GIT1	0.731116486397533	0.482254862462894	0.870062653643381	0.0420980133237155	-0.0585110838968265	0.016413070573111
TAGLN2	0.731159334694276	0.482254862462894	0.870062653643381	0.0495631427226269	0.00383945865914932	-0.0534026013817762
RAB39A	0.731530952549781	0.482254862462894	0.870062653643381	0.0596603379502408	-0.0559902392282403	-0.0036700987220005
PRPS1	0.731609893516851	0.482254862462894	0.870062653643381	0.0290099169070429	-0.0049604539853614	-0.0240494629216816
CCDC58	0.732333139091475	0.482254862462894	0.870062653643381	-0.0355456446610339	0.015059484741124	0.0204861599199099
ST13	0.732401545189232	0.482254862462894	0.870062653643381	-0.0280362260782438	0.0131967213835773	0.0148395046946666
MGST3	0.732615271581357	0.482254862462894	0.870062653643381	0.010316555511645	0.0499873965485712	-0.0603039520602163
MAN2C1	0.732983338465928	0.482254862462894	0.870062653643381	0.0480176418941727	-0.0244885046126029	-0.0235291372815698
GPRIN1	0.733618980017025	0.482254862462894	0.870062653643381	-0.0036658105719443	0.0549987434976288	-0.0513329329256845
SNX1	0.733691282004967	0.482254862462894	0.870062653643381	0.0424143831304106	-0.0273442802266179	-0.0150701029037927
STIP1	0.733769331301634	0.482254862462894	0.870062653643381	0.0230324769645048	-0.0127102562880548	-0.01032222067645
RPS23	0.733812545209183	0.482254862462894	0.870062653643381	-0.0399266885491846	0.0358944865235904	0.00403220202559411
ATP5C1	0.734658670737442	0.482617804014534	0.870717456558016	-0.000246457377055662	-0.0192847420456676	0.0195311994227232
AIFM1	0.735260432177314	0.482819989919048	0.871082231324023	-0.00576371399014242	0.0196372370955249	-0.0138735231053825
DPP7	0.736445041479675	0.483404597180886	0.872136953598832	-0.0839862873469537	0.0693521102971095	0.0146341770498442
CTTN	0.737235495423485	0.483730115997011	0.872724240087809	0.0572970485000538	0.0241456544090805	-0.0814427029091343
TF	0.739507374928596	0.485027010033614	0.875064038304085	0.075495582175589	-0.0455723230917756	-0.0299232590838133
ARHGDIB	0.739982067339565	0.485069149035985	0.875140063607464	-0.020286626763161	0.0532015923562038	-0.0329149655930428
AMBP	0.740442787225658	0.485069149035985	0.875140063607464	-0.122511709188242	0.0658431610134138	0.0566685481748287
IARS2	0.740618624567047	0.485069149035985	0.875140063607464	-0.0248091182399157	0.0104745318736811	0.0143345863662346
NCKIPSD	0.740816105714605	0.485069149035985	0.875140063607464	-0.00703184220915237	0.0275806038731409	-0.0205487616639885
DCXR	0.741048403506961	0.485069149035985	0.875140063607464	-0.0138536157639351	-0.0157037233379413	0.0295573391018764
GPS1	0.742317319637385	0.485706159787505	0.876289329914571	-0.0279406094595193	0.0274361733503479	0.000504436109171367
TRAPPC1	0.742999952939827	0.485861629925999	0.876569822184923	0.0326311915444235	-0.00400103839587227	-0.0286301531485512
AUH	0.74343887449283	0.485861629925999	0.876569822184923	-0.0132427102100255	-0.0198841692729777	0.0331268794830032
SLC25A42	0.743442444532808	0.485861629925999	0.876569822184923	0.00196265561802831	-0.0349512111722208	0.0329885555541925
VPS16	0.744363503720882	0.48605885414382	0.876925645297714	0.0377510675705071	0.0105391906043471	-0.0482902581748542
HTRA2	0.744568044146987	0.48605885414382	0.876925645297714	0.0188956010188665	0.0136364655682331	-0.0325320665870995
SLC2A1	0.744632103803256	0.48605885414382	0.876925645297714	0.0468901407312991	-0.00410323634969634	-0.0427869043816027
RPL8	0.745731706393685	0.48655006070135	0.877811858199225	0.0572945262902957	-0.0526390356052354	-0.00465549068506021
LY6H	0.745977137679936	0.48655006070135	0.877811858199225	0.0795170968604713	-0.0236938569595461	-0.0558232399009252
KIAA1279	0.74719673158641	0.487088150644469	0.878782656008123	0.0202449648123136	0.0254301055883893	-0.0456750704007029
PTPRS	0.747395306493577	0.487088150644469	0.878782656008123	0.0364158521550416	-0.0937845826706356	0.057368730515594
ACTG1	0.748599044002856	0.487679120038402	0.879848856557105	0.0295861829644784	-0.0229545861680711	-0.00663159679640735
HECTD3	0.749029890037822	0.487722255721457	0.879926680027197	0.0166546565563355	-0.0361361703804036	0.0194815138240682
TMEM33	0.749441234674942	0.487722255721457	0.879926680027197	0.029839455556984	0.00276846723616814	-0.0326079227931521
TUFM	0.749706860506055	0.487722255721457	0.879926680027197	0.00429054818371364	0.0170304139807802	-0.0213209621644939
CA3	0.750092815662697	0.487722255721457	0.879926680027197	0.066043798030869	-0.10417029589874	0.038126497867871
RPS5	0.750150116013736	0.487722255721457	0.879926680027197	-0.0328233013541606	0.0387506948822584	-0.0059273935280978
NDUFAF2	0.750943112115514	0.487814142748411	0.880092458491511	-0.0344321414284635	0.00726752241214889	0.0271646190163146
G3BP2	0.750945338886632	0.487814142748411	0.880092458491511	-0.0219585827465556	-0.033879040821189	0.0558376235677446
ACSF3	0.751182527008111	0.487814142748411	0.880092458491511	0.0450918384636571	-0.0297040900417907	-0.0153877484218664
GGA1	0.752041480815878	0.488178910628552	0.880750556386342	-0.0588772660571085	0.00192618496172933	0.0569510810953791
KCTD12	0.752570019991299	0.488328990226731	0.881021323284954	0.00609616160351139	0.0323569757480857	-0.0384531373515971
PFN1	0.753138909283243	0.488505123394296	0.881339094868186	0.00905324896367479	0.0171855851989748	-0.0262388341626496
SPATA20	0.753607957422375	0.488616383536843	0.881539825441175	0.0409822243794158	0.0205980064156621	-0.061580230795078
COQ10B	0.755180147497049	0.489407555076303	0.882967221746926	-0.0474191591105856	0.0621810864654886	-0.0147619273549029
SLC1A2	0.755424200853344	0.489407555076303	0.882967221746926	-0.0710168944810264	0.0556219991305193	0.015394895350507
KCNJ6	0.755754047360606	0.489428180434233	0.883004433095219	0.166000259856242	-0.150649124231338	-0.0153511356249042
EHD3	0.756857881975097	0.489949828564389	0.883945567320541	0.00211779067345979	-0.0212282066980915	0.0191104160246317
OSBPL9	0.758473406675295	0.490795283404678	0.885470899129785	0.0583797247773973	-0.0620001368174239	0.00362041204002652
COPS7A	0.758761597330585	0.490795283404678	0.885470899129785	-0.0249302218833579	0.0360491513048653	-0.0111189294215075
DDAH2	0.75977746133027	0.491258896915413	0.88630732989039	0.0294065600550843	0.00306262325978566	-0.03246918331487
COA3	0.761388386912328	0.492106750573843	0.887836989540035	0.0182964884213195	-0.0451185074270719	0.0268220190057523
CAND2	0.762077481454896	0.492207713270147	0.888019141921073	-0.0295930369912223	-0.0217108714817372	0.0513039084729595
NDUFV3	0.762337061263167	0.492207713270147	0.888019141921073	-0.0425112954198703	0.00280036386752687	0.0397109315523434
ZZEF1	0.76311364259619	0.492207713270147	0.888019141921073	-0.0120292075266826	-0.0278652619168216	0.0398944694435042
DNM3	0.763300773593041	0.492207713270147	0.888019141921073	-0.0209885046793893	0.00399439209548948	0.0169941125838998
CHCHD6	0.764269048745817	0.492207713270147	0.888019141921073	0.0220012258758965	0.0183171332896493	-0.0403183591655458
SERPINE2	0.764302573282794	0.492207713270147	0.888019141921073	0.084464420291017	-0.0261419992886157	-0.0583224210024013
CUTA	0.764375441445914	0.492207713270147	0.888019141921073	0.043074512130347	-0.0347811574587625	-0.0082933546715845
PSMC2	0.765012159469202	0.492207713270147	0.888019141921073	0.0133559190876884	-0.0233500090878482	0.00999409000015981
EEF1E1	0.765014920455909	0.492207713270147	0.888019141921073	0.0360755046432818	0.0257699795822546	-0.0618454842255364
FXYD7	0.765279812717271	0.492207713270147	0.888019141921073	0.0085880838705428	-0.0421884016492528	0.03360031777871
KIAA1033	0.765829261574806	0.492207713270147	0.888019141921073	-0.0270602387165103	0.0416869633226111	-0.0146267246061008
MAT2B	0.765965036805584	0.492207713270147	0.888019141921073	-0.00607409638115231	0.0250464199685942	-0.0189723235874419
ATAT1	0.766349484397684	0.492207713270147	0.888019141921073	-0.0548816547543515	-0.00894767220083223	0.0638293269551838
DHX36	0.766366933208777	0.492207713270147	0.888019141921073	-0.00352410485139587	0.0346812766254886	-0.0311571717740927
TIMM10	0.766423873657873	0.492207713270147	0.888019141921073	-0.138617875960509	0.190746214153631	-0.0521283381931222
